R. Gen. Salustiano, 228,-30.03392199,-51.23968765
R. Duque de Caxias, 693,-30.03386437,-51.23458093
R. Gen. Joao Telles, 461,-30.03385008,-51.21281882
Av. Desembargador Andre da Rocha, 187,-30.03383506,-51.22479015
Trav. Tuyuty, 56,-30.03379835,-51.22345838
R. Felipe Camarao, 500,-30.03377932,-51.20972411
R. Giordano Bruno, 37,-30.03377701,-51.20659595
R. Cabral, 349,-30.03377486,-51.20459707
R. Ramiro Barcelos, 1700,-30.03377079,-51.20838093
R. Marechal Floriano Peixoto, 521,-30.03374087,-51.2271983
R. Duque de Caxias, 1379,-30.03371369,-51.22757931
Av. Joao Pessoa, 141,-30.03371037,-51.22222382
R. Riachuelo, 400,-30.03371019,-51.23774521
R. Duque de Caxias, 765,-30.03369678,-51.2339385
Av. Desembargador Andre da Rocha, 168,-30.0336875,-51.22449364
R. Duque de Caxias, 1443,-30.03365656,-51.22687207
R. Fernandes Vieira, 483,-30.03365062,-51.21100362
Av. Osvaldo Aranha, 720,-30.03363919,-51.21499617
R. Duque de Caxias, 1261,-30.03361302,-51.22876399
R. Cabral, 281,-30.03357835,-51.20560941
R. Duque de Caxias, 1205,-30.03355647,-51.22942595
R. Mariante, 627,-30.03344393,-51.20422697
R. Duque de Caxias, 847,-30.03343866,-51.23293787
R. Duque de Caxias, 1515,-30.0334314,-51.22620504
R. Gen. Bento Martins, 401,-30.03341479,-51.23447417
R. Duque de Caxias, 1005,-30.03338526,-51.23157871
R. Cabral, 180,-30.03337831,-51.20628305
R. Miguel Tostes, 575,-30.03335857,-51.20579452
R. Duque de Caxias, 925,-30.03333095,-51.23242287
R. Gen. Canabarro, 374,-30.03332776,-51.235613
R. Riachuelo, 536,-30.03331376,-51.23640692
Av. Osvaldo Aranha, 612,-30.03325099,-51.21616702
Av. Cauduro, 97,-30.03322565,-51.21360996
R. Dos Andradas, 195,-30.03320279,-51.23922449
R. Cabral, 100,-30.03316802,-51.20738821
R. Gen. Portinho, 251,-30.03314564,-51.23714269
R. Duque de Caxias, 1583,-30.0331431,-51.22575568
R. Liberdade, 108,-30.03314198,-51.20437455
Av. Osvaldo Aranha, 550,-30.03313672,-51.2166726
Av. Desembargador Andre da Rocha, 70,-30.0331359,-51.22382597
R. Gen. Bento Martins, 369,-30.03307047,-51.23462655
R. Henrique Dias, 20,-30.0330533,-51.2123159
Av. Desembargador Andre da Rocha, 99,-30.03304871,-51.22384013
R. Dos Andradas, 283,-30.03304532,-51.23876037
R. Henrique Dias, 110,-30.03304388,-51.21097561
R. Henrique Dias, 236,-30.03303537,-51.21003012
Av. Borges de Medeiros, 730,-30.03300535,-51.22785162
Av. Borges de Medeiros, 731,-30.0329799,-51.22793299
R. Vasco da Gama, 760,-30.0329586,-51.20299474
R. Riachuelo, 630,-30.03294737,-51.23521355
R. Gen. Joao Telles, 369,-30.032941,-51.2126383
Av. Osvaldo Aranha, 426,-30.03291594,-51.21766619
R. Liberdade, 10,-30.03290783,-51.2056101
R. Gen. Joao Manoel, 462,-30.03290539,-51.23280905
Av. Joao Pessoa, 41,-30.03282725,-51.22293208
Pca. Marechal Deodoro, 121,-30.03280225,-51.23070313
R. Garibaldi, 1344,-30.03277906,-51.215297
Av. Osvaldo Aranha, 340,-30.03275808,-51.21837868
R. Marechal Floriano Peixoto, 427,-30.03271238,-51.2271116
R. Riachuelo, 716,-30.03270645,-51.23444316
R. Dos Andradas, 385,-30.0327062,-51.23774847
R. Gen. Canabarro, 256,-30.03269718,-51.23590919
R. Tomaz Flores, 350,-30.03269003,-51.21610413
R. Francisco Ferrer, 31,-30.03267972,-51.20725371
R. Dr. Barros Cassal, 805,-30.03266529,-51.21732562
Av. Paulo Gama, 10,-30.03266495,-51.21918503
R. Felipe Camarao, 386,-30.03266158,-51.20973842
R. Jeronimo Coelho, 363,-30.03265083,-51.22562518
R. Jeronimo Coelho, 295,-30.03262169,-51.22640904
Av. Desembargador Andre da Rocha, 19,-30.03260936,-51.22329878
R. Duque de Caxias, 1641,-30.03259365,-51.22506083
R. Vasco da Gama, 644,-30.03250573,-51.20524942
R. Jeronimo Coelho, 102,-30.03247746,-51.22815429
R. Miguel Tostes, 505,-30.03244799,-51.20581394
R. Marechal Floriano Peixoto, 385,-30.03244596,-51.22708841
Av. Osvaldo Aranha, 222,-30.03243991,-51.21977401
R. Jeronimo Coelho, 48,-30.03243765,-51.22891055
Lg. Joao Amorim de Albuquerque, 72,-30.03241804,-51.22955767
R. Gen. Joao Manoel, 400,-30.03240533,-51.23296514
R. Vasco da Gama, 586,-30.03235655,-51.20598032
R. Gen. Canabarro, 170,-30.03235142,-51.23607153
R. Dos Andradas, 497,-30.03233478,-51.23666739
R. Duque de Caxias, 1743,-30.03230391,-51.22472531
R. Dr. Barros Cassal, 737,-30.0322679,-51.2173247
R. Riachuelo, 880,-30.03220868,-51.2327677
Av. Cauduro, 209,-30.0321917,-51.2132684
R. Ramiro Barcelos, 1508,-30.03218848,-51.20840645
R. Gen. Bento Martins, 313,-30.03215931,-51.23503198
Av. Presidente Joao Goulart, 157,-30.03210073,-51.23915439
R. Vasco da Gama, 488,-30.03209917,-51.20723884
R. Marechal Floriano Peixoto, 345,-30.03201355,-51.22704905
Av. Borges de Medeiros, 627,-30.03200942,-51.22786101
R. Miguel Tostes, 435,-30.03200914,-51.20582662
R. Gen. Joao Telles, 280,-30.03195608,-51.21236082
R. Santo Antonio, 877,-30.03194607,-51.21434067
Lg. Joao Amorim de Albuquerque, 32,-30.03194273,-51.22952017
R. Felipe Camarao, 312,-30.03192963,-51.20974891
Av. Borges de Medeiros, 612,-30.03192824,-51.22777134
R. Vigario Jose Ignacio, 710,-30.03192008,-51.22591244
R. Casemiro de Abreu, 390,-30.0318835,-51.20424497
R. Antao de Farias, 51,-30.03186697,-51.21668205
R. Riachuelo, 990,-30.03182789,-51.23147126
Pca. Conde de Porto Alegre, 20,-30.03180085,-51.22482212
R. Vasco da Gama, 270,-30.03177809,-51.20972581
R. Garibaldi, 1264,-30.03176667,-51.21520981
R. Vasco da Gama, 196,-30.0317615,-51.21025551
R. Tomaz Flores, 256,-30.03175946,-51.21602608
R. Vasco da Gama, 84,-30.03170917,-51.21145264
R. Santo Antonio, 815,-30.03170264,-51.21430402
R. Vasco da Gama, 38,-30.03169,-51.21193698
R. Casemiro de Abreu, 310,-30.0316857,-51.20521456
R. Irmao Jose Otao, 582,-30.03166271,-51.21246845
R. Dos Andradas, 711,-30.03162389,-51.2346198
R. Riachuelo, 1110,-30.03155354,-51.23039048
R. Riachuelo, 1318,-30.03153234,-51.22823537
R. Riachuelo, 1270,-30.03152882,-51.22893437
R. Gen. Camara, 456,-30.03151932,-51.23002044
R. Gen. Joao Telles, 204,-30.03151792,-51.21227662
R. Santo Antonio, 767,-30.03151418,-51.21427565
R. Casemiro de Abreu, 204,-30.03147163,-51.20629297
R. Vigario Jose Ignacio, 638,-30.03146426,-51.22586744
R. Dr. Flores, 479,-30.03146225,-51.22488455
R. Irmao Jose Otao, 500,-30.03139608,-51.21350604
R. Sete de Setembro, 372,-30.03137106,-51.23660609
R. Dos Andradas, 777,-30.03136809,-51.23387157
R. Caldas Junior, 352,-30.03136032,-51.23152807
R. Felipe Camarao, 224,-30.03135035,-51.209758
R. Gen. Portinho, 61,-30.03132738,-51.23797303
R. Casemiro de Abreu, 122,-30.03130719,-51.20714828
R. Gen. Bento Martins, 193,-30.03127608,-51.23543329
R. Castro Alves, 697,-30.03122707,-51.20357037
R. Dr. Florencio Ygartua, 491,-30.03117812,-51.20292166
Av. Borges de Medeiros, 536,-30.03116055,-51.22772664
R. Dr. Flores, 451,-30.03115024,-51.22485542
R. Dos Andradas, 851,-30.03111528,-51.23314392
R. Ramiro Barcelos, 1410,-30.03110194,-51.20843411
R. Irmao Jose Otao, 390,-30.03109067,-51.21473241
Av. Senador Salgado Filho, 327,-30.03107308,-51.22446618
R. Tomaz Flores, 192,-30.03107099,-51.21597393
R. Sete de Setembro, 472,-30.03104183,-51.23564621
R. Castro Alves, 583,-30.03101866,-51.20464537
R. Dr. Barros Cassal, 607,-30.03101732,-51.2173221
R. Gen. Camara, 404,-30.03100865,-51.22998703
R. Irmao Jose Otao, 356,-30.0310055,-51.21508842
Av. Senador Salgado Filho, 350,-30.03099465,-51.22408242
Av. Senador Salgado Filho, 201,-30.03096802,-51.22583309
Av. Senador Salgado Filho, 262,-30.03096268,-51.22487605
R. Sete de Setembro, 510,-30.03094902,-51.2353728
Av. Senador Salgado Filho, 141,-30.03093162,-51.22637131
R. Mariante, 360,-30.03090854,-51.20418444
R. Irmao Jose Otao, 296,-30.03087199,-51.2156511
Av. Senador Salgado Filho, 49,-30.03086244,-51.22725134
R. Castro Alves, 511,-30.03079673,-51.20578395
R. Miguel Tostes, 317,-30.03077565,-51.20585585
R. Gen. Andrade Neves, 175,-30.03077311,-51.22804549
Av. Borges de Medeiros, 464,-30.03075195,-51.22771442
R. Vigario Jose Ignacio, 555,-30.03072689,-51.22588074
R. Dos Andradas, 955,-30.03072223,-51.23201308
R. Marechal Floriano Peixoto, 218,-30.03068608,-51.22684799
R. Gen. Joao Telles, 120,-30.03067501,-51.21211657
R. Fernandes Vieira, 181,-30.03066665,-51.21085667
R. Santo Antonio, 611,-30.03065373,-51.21415409
R. Irmao Jose Otao, 180,-30.03063897,-51.21669369
R. Sete de Setembro, 604,-30.03062318,-51.23442088
R. Prof. Annes Dias, 108,-30.03061479,-51.22337668
R. Gen. Andrade Neves, 65,-30.03060569,-51.2292607
R. Siqueira Campos, 437,-30.03060514,-51.2369421
R. Miguel Tostes, 263,-30.03058347,-51.20586244
Av. Borges de Medeiros, 459,-30.03057314,-51.22781771
R. Castro Alves, 389,-30.03055627,-51.20704523
R. Dos Andradas, 1021,-30.03054177,-51.23149942
R. Gen. Vitorino, 305,-30.03053943,-51.22355536
R. Felipe Camarao, 140,-30.03052983,-51.20977113
R. Gen. Andrade Neves, 9,-30.03052241,-51.22986694
R. Irmao Jose Otao, 100,-30.03047735,-51.2173994
R. Gen. Vitorino, 229,-30.03047657,-51.2244496
R. Castro Alves, 325,-30.03042828,-51.20771704
R. Gen. Vitorino, 141,-30.0304128,-51.22534015
R. Gen. Vitorino, 49,-30.03034394,-51.22629109
Av. Padre Tome, 15,-30.03034302,-51.23643758
R. Gen. Bento Martins, 45,-30.03033984,-51.23585379
R. Sete de Setembro, 708,-30.03029798,-51.23346906
R. Castro Alves, 141,-30.03028649,-51.20913627
R. Caldas Junior, 220,-30.03028329,-51.23202831
R. Ramiro Barcelos, 1314,-30.03026494,-51.20844703
R. Dr. Flores, 335,-30.03024992,-51.22479706
Pca. Dom Feliciano, 16,-30.03024488,-51.22307587
R. Castro Alves, 38,-30.03022127,-51.21010164
R. Tomaz Flores, 92,-30.03021322,-51.21591154
R. Garibaldi, 1080,-30.03020085,-51.21508688
R. Dos Andradas, 1137,-30.03016558,-51.23043227
R. Dos Andradas, 1139,-30.03015909,-51.23041387
R. Marechal Floriano Peixoto, 155,-30.03015295,-51.22689209
R. Dr. Florencio Ygartua, 401,-30.03014139,-51.20299438
R. Vigario Jose Ignacio, 508,-30.03013279,-51.22574536
R. Siqueira Campos, 637,-30.03011687,-51.23555155
R. Gen. Joao Manoel, 157,-30.03011521,-51.23379248
R. Mariante, 288,-30.03004392,-51.20423482
R. Sete de Setembro, 790,-30.03001485,-51.23256479
Pca. Dom Feliciano, 38,-30.02998879,-51.22313714
R. Dos Andradas, 1223,-30.02994831,-51.22857021
R. Dos Andradas, 1225,-30.029948,-51.22856426
R. Dos Andradas, 1335,-30.0299309,-51.22823667
R. Fernandes Vieira, 101,-30.02991717,-51.2108178
R. Dr. Barros Cassal, 505,-30.02990255,-51.21732429
R. Sarmento Leite, 28,-30.02985923,-51.21935277
R. Dos Andradas, 1545,-30.0298205,-51.2261238
R. Dos Andradas, 1438,-30.02981677,-51.22748787
R. Tomaz Flores, 50,-30.02980835,-51.21588256
R. Vigario Jose Ignacio, 494,-30.02978519,-51.22571215
R. Fernandes Vieira, 77,-30.02976602,-51.21080957
R. Gen. Camara, 271,-30.02976294,-51.23000642
R. Siqueira Campos, 727,-30.02976284,-51.23450111
R. Dos Andradas, 1727,-30.02973359,-51.22423326
Av. Borges de Medeiros, 354,-30.02972668,-51.22783553
Av. Borges de Medeiros, 352,-30.0297027,-51.22783933
R. Dona Laura, 40,-30.02969521,-51.20543038
R. Felipe Camarao, 48,-30.02968485,-51.20980074
R. Gen. Joao Telles, 20,-30.02967155,-51.21192604
R. Dona Laura, 108,-30.02966087,-51.20474325
R. Mariante, 200,-30.02964909,-51.20425792
R. Dona Laura, 204,-30.02961308,-51.20375122
R. Dr. Florencio Ygartua, 319,-30.02959171,-51.20303278
R. Dona Laura, 300,-30.0295755,-51.20294629
Av. Independencia, 20,-30.02955257,-51.22150133
R. Dona Laura, 386,-30.02954975,-51.20239221
R. Ramiro Barcelos, 1212,-30.02954542,-51.20846801
R. Senhor Dos Passos, 251,-30.02952289,-51.22331818
Av. Independencia, 98,-30.02950971,-51.22066135
Av. Independencia, 901,-30.02946425,-51.21192653
Av. Independencia, 363,-30.02943406,-51.21767233
Av. Independencia, 270,-30.02943295,-51.2189108
Av. Independencia, 779,-30.02943275,-51.21347768
Av. Independencia, 715,-30.02940836,-51.21423135
R. Dr. Flores, 251,-30.02940751,-51.22473503
Av. Independencia, 900,-30.02939484,-51.21201851
Av. Independencia, 655,-30.0293877,-51.21479582
Av. Independencia, 802,-30.02937004,-51.21315734
Av. Independencia, 489,-30.029366,-51.21637684
Av. Independencia, 392,-30.02935149,-51.21749586
Av. Independencia, 680,-30.0293272,-51.21447515
R. Siqueira Campos, 853,-30.02931477,-51.23317908
Av. Independencia, 592,-30.0292988,-51.21521907
Av. Independencia, 498,-30.02929086,-51.21631997
Av. Independencia, 986,-30.02927004,-51.21104606
Av. Independencia, 1093,-30.02920011,-51.21000161
Av. Independencia, 1060,-30.02919877,-51.21054599
R. Miguel Tostes, 139,-30.02918374,-51.20590613
R. Sete de Setembro, 1051,-30.02912791,-51.22984833
R. Pinto Bandeira, 540,-30.02912079,-51.22229091
R. Jose Montaury, 13,-30.02909555,-51.22841793
R. Gen. Camara, 185,-30.02908523,-51.23005208
R. Santo Antonio, 421,-30.02908074,-51.21400434
Av. Independencia, 1181,-30.02906725,-51.20901428
R. Ramiro Barcelos, 1176,-30.02906566,-51.20848583
Av. Independencia, 1138,-30.0290639,-51.20953092
Av. Borges de Medeiros, 294,-30.02900753,-51.22794955
Av. Independencia, 1325,-30.02900101,-51.20805104
R. Sete de Setembro, 1123,-30.02889254,-51.22921461
R. Vigario Jose Ignacio, 364,-30.02887526,-51.2256229
R. Miguel Tostes, 105,-30.02885237,-51.20591419
R. Caldas Junior, 50,-30.02884606,-51.23268156
R. Cel. Vicente, 573,-30.02882816,-51.22091516
R. Dr. Flores, 189,-30.02882739,-51.224691
R. Pinheiro Machado, 260,-30.02879005,-51.21067721
R. Mostardeiro, 265,-30.02876441,-51.20439214
Pca. Otavio Rocha, 59,-30.02876373,-51.22404467
R. Ramiro Barcelos, 1090,-30.02870339,-51.20856096
R. Pinheiro Machado, 243,-30.02869576,-51.21077981
R. Mostardeiro, 455,-30.02869079,-51.20302087
R. Dr. Florencio Ygartua, 265,-30.02868215,-51.20309061
R. Mostardeiro, 483,-30.02866992,-51.20262798
Pca. Julio de Castilhos, 27,-30.02866933,-51.20831725
R. Andre Puente, 12,-30.0286598,-51.21390523
R. Marechal Floriano Peixoto, 11,-30.02865684,-51.22677835
R. Marechal Floriano Peixoto, 9,-30.02864077,-51.2267775
Av. Otavio Rocha, 148,-30.02863615,-51.22509986
R. Miguel Tostes, 65,-30.02861776,-51.20592107
R. Dr. Florencio Ygartua, 208,-30.02860126,-51.20301288
Av. Borges de Medeiros, 255,-30.02859832,-51.22814204
R. Mostardeiro, 577,-30.02858878,-51.20099695
Av. Otavio Rocha, 54,-30.02856792,-51.22610323
R. Capitao Montanha, 37,-30.02854819,-51.23235754
R. Pinto Bandeira, 472,-30.02854255,-51.22233209
R. Garibaldi, 880,-30.02847207,-51.21505109
R. Andre Puente, 136,-30.02846098,-51.21251607
Av. Goethe, 462,-30.02839115,-51.20005465
R. Caldas Junior, 6,-30.02838822,-51.23288749
R. Andre Puente, 200,-30.028385,-51.21196524
R. Dr. Barros Cassal, 315,-30.02836614,-51.21731822
R. Siqueira Campos, 1163,-30.02834052,-51.2303085
R. Ramiro Barcelos, 1042,-30.0283368,-51.20868666
R. Capitao Montanha, 17,-30.02833193,-51.2324585
Pca. Quinze de Novembro, 19,-30.02831792,-51.22777273
Av. Cristovao Colombo, 50,-30.02830071,-51.21681842
Pca. Quinze de Novembro, 17,-30.02829781,-51.22777867
Av. Sepulveda, 50,-30.02828714,-51.23160006
R. Vigario Jose Ignacio, 285,-30.02827426,-51.22564833
R. Andre Puente, 266,-30.0282704,-51.21112211
R. Vinte Quatro de Outubro, 64,-30.02826981,-51.20712254
R. Gen. Camara, 101,-30.02822906,-51.23042612
R. Cel. Vicente, 515,-30.02820449,-51.2209406
R. Vinte Quatro de Outubro, 80,-30.02819533,-51.20683762
R. Jardim Cristofel, 15,-30.02818447,-51.20738576
R. Dr. Flores, 130,-30.02818283,-51.22455748
Av. Alberto Bins, 348,-30.02812888,-51.22317472
R. Andre Puente, 382,-30.02812215,-51.21002793
R. Senhor Dos Passos, 98,-30.0280968,-51.22374737
Av. Alberto Bins, 410,-30.02808217,-51.22244068
Av. Alberto Bins, 460,-30.02806159,-51.22206075
Av. Alberto Bins, 681,-30.02801482,-51.21983536
Av. Alberto Bins, 683,-30.02801389,-51.21981804
Av. Alberto Bins, 554,-30.02800224,-51.22094596
R. Andre Puente, 460,-30.02799829,-51.20911274
R. Dr. Vale, 651,-30.02798607,-51.20594028
Av. Alberto Bins, 600,-30.02797478,-51.22043521
R. Santo Antonio, 325,-30.02796551,-51.2142752
R. Benjamim Flores, 38,-30.02795422,-51.21244826
R. Mariante, 26,-30.02789715,-51.20437946
Av. Sepulveda, 10,-30.02789671,-51.23177636
R. Dr. Florencio Ygartua, 150,-30.02787308,-51.20306181
Av. Alberto Bins, 792,-30.02786135,-51.21852402
R. Pinto Bandeira, 376,-30.02783471,-51.22238205
R. Cel. Vicente, 451,-30.02781752,-51.22095566
R. Goncalo de Carvalho, 22,-30.02781597,-51.21353933
Av. Alberto Bins, 882,-30.02779429,-51.21762717
R. Mariante, 16,-30.02776425,-51.20438975
Pca. Quinze de Novembro, 2,-30.02773019,-51.22665447
R. Dr. Barros Cassal, 221,-30.02772236,-51.21731716
Av. Alberto Bins, 998,-30.0277051,-51.21638599
R. Ramiro Barcelos, 966,-30.02764921,-51.20893562
R. Dr. Flores, 62,-30.0276442,-51.2245151
R. Senhor Dos Passos, 52,-30.02760322,-51.22394147
Trav. Francisco de Leonardo Truda, 59,-30.02756314,-51.22974082
R. Voluntarios da Patria, 57,-30.02755612,-51.22598667
R. Garibaldi, 788,-30.02752865,-51.21507893
R. Goncalo de Carvalho, 120,-30.02749687,-51.21213842
R. Gen. Camara, 15,-30.02745308,-51.23076128
R. Jardim Cristofel, 99,-30.02745064,-51.20765692
Av. Cristovao Colombo, 200,-30.02743471,-51.21539244
R. Comendador Caminha, 140,-30.02743412,-51.20206213
R. Vigario Jose Ignacio, 215,-30.02737508,-51.22553228
R. Goncalo de Carvalho, 210,-30.02737073,-51.21160032
Av. Borges de Medeiros, 67,-30.02736731,-51.22856901
Av. Borges de Medeiros, 65,-30.02735886,-51.22857218
R. Dr. Vale, 573,-30.02733736,-51.2062154
R. Dr. Flores, 22,-30.02732736,-51.22449017
R. Goncalo de Carvalho, 270,-30.02728664,-51.2112416
R. Fernando Gomes, 188,-30.02727161,-51.20425505
R. Pinto Bandeira, 322,-30.02718088,-51.22242757
Av. Julio de Castilhos, 1,-30.0271689,-51.22857114
R. Vinte Quatro de Outubro, 364,-30.02714134,-51.20399893
R. Voluntarios da Patria, 186,-30.02713135,-51.22467464
R. da Conceicao, 376,-30.02712581,-51.2197404
R. Voluntarios da Patria, 188,-30.02712485,-51.22465021
Trav. Francisco de Leonardo Truda, 15,-30.02709708,-51.22995403
R. Ramiro Barcelos, 910,-30.02707089,-51.20915662
Av. Borges de Medeiros, 15,-30.02706749,-51.22867874
R. Goncalo de Carvalho, 402,-30.02702393,-51.21011102
R. Pinheiro Machado, 40,-30.02698982,-51.21099756
Av. Cristovao Colombo, 274,-30.02698236,-51.21482945
R. Santo Antonio, 215,-30.02696813,-51.21451345
R. Voluntarios da Patria, 282,-30.02694453,-51.22395289
R. Cel. Vicente, 381,-30.02689484,-51.22099024
R. Voluntarios da Patria, 364,-30.02667299,-51.22294029
R. Voluntarios da Patria, 607,-30.02665299,-51.22052499
R. Voluntarios da Patria, 633,-30.02665039,-51.22025075
Av. Cristovao Colombo, 351,-30.02665034,-51.21423515
R. Vinte Quatro de Outubro, 438,-30.02664345,-51.20338024
Av. Farrapos (suprimido), 93,-30.02662878,-51.21837476
R. Dr. Vale, 479,-30.02662206,-51.20655312
Av. Cristovao Colombo, 356,-30.02661933,-51.21432651
R. Voluntarios da Patria, 436,-30.02659946,-51.22231869
Av. Farrapos, 187,-30.02659274,-51.21734924
R. Dr. Florencio Ygartua, 48,-30.0265925,-51.20314785
Av. Julio de Castilhos, 51,-30.02658877,-51.22632282
Av. Farrapos, 104,-30.02655207,-51.21824719
R. Cel. Vicente, 345,-30.02654073,-51.22102744
Av. Farrapos, 146,-30.02653597,-51.21778898
R. Garibaldi, 670,-30.02652104,-51.21560116
Pca. Rui Barbosa, 167,-30.02646438,-51.22475265
R. Jardim Cristofel, 215,-30.02643725,-51.20803138
Lg. Visconde do Cairu, 18,-30.02641152,-51.22691895
R. Padre Chagas, 9,-30.02640891,-51.20507047
Av. Farrapos, 265,-30.02631919,-51.21681376
R. Vigario Jose Ignacio, 52,-30.02630596,-51.22580142
Av. Cristovao Colombo, 394,-30.02628897,-51.21381236
R. Voluntarios da Patria, 799,-30.02627981,-51.21893333
Pca. Rui Barbosa, 170,-30.02622392,-51.22419027
R. Comendador Caminha, 250,-30.02621921,-51.20129498
Av. Farrapos, 312,-30.02621801,-51.21679205
R. Tiradentes, 19,-30.0261959,-51.2109266
R. Vinte Quatro de Outubro, 516,-30.02615419,-51.20280334
Av. Goethe, 181,-30.02614373,-51.19962783
R. Fernando Gomes, 37,-30.02612073,-51.20558184
R. Comendador Manoel Pereira, 55,-30.02611398,-51.22192756
R. Ramiro Barcelos, 816,-30.02609785,-51.20953513
Av. Julio de Castilhos, 171,-30.02609034,-51.22507226
R. Santo Antonio, 73,-30.02602501,-51.21501834
R. Dr. Vale, 395,-30.02598286,-51.2068549
R. Padre Chagas, 79,-30.02597236,-51.20452474
Av. Cristovao Colombo, 462,-30.02594955,-51.21328996
R. Hilario Ribeiro, 300,-30.02594069,-51.20374346
Pca. Rui Barbosa, 57,-30.02586449,-51.22493146
R. Comendador Manoel Pereira, 167,-30.02585801,-51.22088974
Av. Goethe, 137,-30.02583174,-51.19977266
R. Dr. Barros Cassal, 12,-30.02572248,-51.21791943
R. Ernesto Alves, 313,-30.02571561,-51.21411878
R. Comendador Caminha, 324,-30.02570967,-51.20145045
R. Ramiro Barcelos, 748,-30.02568809,-51.20969504
R. Vinte Quatro de Outubro, 576,-30.02568614,-51.20222587
Av. Farrapos, 361,-30.02559262,-51.21571135
Av. Julio de Castilhos, 293,-30.02557247,-51.22400907
R. Garibaldi, 520,-30.02556964,-51.21646237
R. Barao de Santo Angelo, 68,-30.02552312,-51.20583264
R. Garibaldi, 436,-30.02535249,-51.21685706
R. Padre Chagas, 185,-30.02534183,-51.20373338
R. Vinte Quatro de Outubro, 624,-30.02530703,-51.20175549
Pca. Rui Barbosa, 9,-30.02529857,-51.22511757
Av. Julio de Castilhos, 349,-30.0252366,-51.22330856
Av. Farrapos, 491,-30.02522046,-51.21524111
R. Luciana de Abreu, 417,-30.02518521,-51.20279333
R. Chaves Barcelos, 38,-30.02516176,-51.22326835
R. Ernesto Alves, 239,-30.0251314,-51.21473093
R. Cel. Vicente, 188,-30.02510044,-51.22140313
R. Hilario Ribeiro, 180,-30.02507506,-51.20467968
Av. Farrapos, 440,-30.02506916,-51.21517864
R. Dr. Vale, 303,-30.02505578,-51.20727678
Av. Julio de Castilhos, 435,-30.02503481,-51.22290577
Av. Cristovao Colombo, 616,-30.02498715,-51.21180899
R. Voluntarios da Patria, 978,-30.02493741,-51.21741825
R. Hilario Ribeiro, 144,-30.02486294,-51.20508401
R. Vinte Quatro de Outubro, 700,-30.02485472,-51.20118025
R. da Conceicao, 127,-30.02483793,-51.22007622
R. Santo Inacio, 56,-30.02482455,-51.20672017
Av. Goethe, 21,-30.02481641,-51.20065597
R. Ernesto Alves, 145,-30.02470337,-51.21517993
R. Comendador Coruja, 420,-30.02466696,-51.21306247
Av. Farrapos, 558,-30.02464264,-51.21471296
R. Chaves Barcelos, 10,-30.02459819,-51.22347376
Av. Julio de Castilhos, 505,-30.02458811,-51.22197688
R. Gen. Neto, 74,-30.0245609,-51.20975333
R. Luciana de Abreu, 323,-30.02453457,-51.20349845
R. Barao de Santo Angelo, 181,-30.0245186,-51.20517417
R. Padre Chagas, 311,-30.02451354,-51.20270983
R. Tiradentes, 331,-30.02441559,-51.20817392
R. Dr. Vale, 249,-30.02440505,-51.20755973
R. Tiradentes, 333,-30.02439738,-51.20815399
R. Voluntarios da Patria, 1046,-30.02434978,-51.21700401
R. Ramiro Barcelos, 606,-30.02434864,-51.21022963
R. Hilario Ribeiro, 40,-30.02434806,-51.20636158
R. Pelotas, 445,-30.02433288,-51.21150455
R. Santo Inacio, 140,-30.02432751,-51.20642639
Av. Julio de Castilhos, 585,-30.02422642,-51.22123852
R. Pelotas, 411,-30.02412202,-51.21173968
R. Vinte Quatro de Outubro, 838,-30.02411134,-51.20026239
Av. Cristovao Colombo, 772,-30.02410003,-51.21069619
R. Comendador Coruja, 276,-30.02409526,-51.21369742
Av. Farrapos, 661,-30.0240781,-51.21404098
R. Cel. Vicente, 55,-30.02407033,-51.22182766
Av. Farrapos, 665,-30.02404819,-51.2140112
R. Olavo Barreto Viana, 41,-30.02400906,-51.2014675
Av. Farrapos, 654,-30.0239683,-51.21404137
R. Ernesto Alves, 47,-30.02393655,-51.21598513
R. Luciana de Abreu, 233,-30.02392656,-51.20437532
R. Dinarte Ribeiro, 212,-30.02392566,-51.20217561
R. Padre Chagas, 397,-30.02385998,-51.20192848
R. Gen. Neto, 158,-30.02381213,-51.20898757
Lg. Vespasiano Julio Veppo, 101,-30.02380203,-51.218935
R. Cel. Vicente (suprimido), 15,-30.02376441,-51.22193097
Lg. Vespasiano Julio Veppo, 111,-30.02374275,-51.21886392
R. Pelotas, 349,-30.0237375,-51.21216845
R. Barao de Santo Angelo, 299,-30.02371029,-51.20471422
R. Ramiro Barcelos, 484,-30.02369202,-51.21066083
R. Voluntarios da Patria, 1145,-30.02368947,-51.21644124
Av. Cristovao Colombo, 833,-30.02368916,-51.21014166
Av. Farrapos, 720,-30.02366935,-51.21374672
R. Dr. Timoteo, 900,-30.02365919,-51.19975851
R. Luciana de Abreu, 131,-30.02351371,-51.20534757
R. Comendador Coruja, 131,-30.02346129,-51.21453528
R. da Conceicao, 35,-30.02340343,-51.22074831
R. Santo Inacio, 222,-30.02339335,-51.20589238
R. Voluntarios da Patria, 1180,-30.02337303,-51.216318
R. Eng Alvaro Nunes Pereira, 19,-30.02326018,-51.20677981
R. Dinarte Ribeiro, 116,-30.02325216,-51.20339459
R. Felix da Cunha, 1179,-30.0232517,-51.20199175
R. da Conceicao, 2,-30.02313472,-51.22108663
